order_id,customer_id,order_date,order_value,status
51902,1616,2025-10-12 00:00:00,146.29,Completed
51903,1616,2025-12-13 00:00:00,204.8,Completed
51904,1617,2025-08-30 00:00:00,141.34,Completed
51905,1617,2025-10-15 00:00:00,86.05,Completed
51906,1618,2025-08-31 00:00:00,52.25,Completed
51907,1618,2025-09-10 00:00:00,15.71,Completed
51908,1618,2025-09-15 00:00:00,169.54,Completed
51909,1618,2025-10-04 00:00:00,24.98,Cancelled
51910,1618,2025-12-10 00:00:00,305.72,Completed
51911,1619,2025-03-24 00:00:00,185.84,Completed
51912,1620,2025-06-17 00:00:00,209.01,Completed
51913,1621,2025-03-17 00:00:00,204.29,Completed
51914,1621,2025-06-07 00:00:00,121.97,Completed
51915,1621,2025-06-19 00:00:00,212.53,Completed
51916,1622,2025-06-19 00:00:00,201.89,Completed
51917,1622,2025-06-29 00:00:00,305.23,Completed
51918,1622,2025-08-02 00:00:00,279.69,Completed
51919,1623,2025-03-14 00:00:00,25.82,Completed
51920,1623,2025-04-07 00:00:00,321.86,Completed
51921,1623,2025-04-10 00:00:00,108.45,Completed
51922,1623,2025-04-26 00:00:00,142.03,Completed
51923,1623,2025-06-30 00:00:00,317.48,Completed
51924,1623,2025-07-04 00:00:00,315.46,Completed
51925,1624,2025-03-29 00:00:00,119.97,Completed
51926,1625,2025-10-09 00:00:00,228.62,Completed
51927,1625,2025-10-24 00:00:00,45.25,Completed
51928,1625,2025-12-30 00:00:00,90.31,Completed
51929,1626,2025-08-08 00:00:00,146.87,Completed
51930,1627,2025-08-17 00:00:00,198.8,Completed
51931,1627,2025-09-05 00:00:00,80.21,Completed
51932,1628,2025-10-19 00:00:00,148.35,Completed
51933,1628,2025-11-07 00:00:00,204.14,Completed
51934,1628,2025-11-28 00:00:00,168.8,Completed
51935,1629,2025-10-02 00:00:00,143.79,Completed
51936,1629,2025-10-27 00:00:00,236.24,Completed
51937,1630,2025-06-25 00:00:00,200.86,Completed
51938,1631,2025-04-29 00:00:00,108.47,Completed
51939,1631,2025-05-17 00:00:00,205.73,Completed
51940,1631,2025-08-07 00:00:00,214.23,Cancelled
51941,1632,2025-04-09 00:00:00,30.01,Completed
51942,1633,2025-07-01 00:00:00,223.27,Completed
51943,1633,2025-07-25 00:00:00,189.86,Completed
51944,1633,2025-08-25 00:00:00,142.35,Completed
51945,1633,2025-09-09 00:00:00,301.35,Completed
51946,1633,2025-11-01 00:00:00,206.5,Completed
51947,1634,2025-08-05 00:00:00,201.39,Completed
51948,1634,2025-12-10 00:00:00,178.03,Completed
51949,1634,2025-12-25 00:00:00,265.56,Completed
51950,1635,2025-06-04 00:00:00,160.48,Completed
51951,1635,2025-07-04 00:00:00,231.07,Completed
51952,1635,2025-07-12 00:00:00,253.78,Completed
51953,1635,2025-08-02 00:00:00,104.2,Completed
51954,1635,2025-08-11 00:00:00,174.97,Completed
51955,1635,2025-09-08 00:00:00,32.89,Completed
51956,1635,2025-10-23 00:00:00,311.1,Completed
51957,1636,2025-07-23 00:00:00,84.94,Completed
51958,1637,2025-05-04 00:00:00,178.23,Completed
51959,1637,2025-05-20 00:00:00,57.35,Completed
51960,1638,2025-06-12 00:00:00,53.42,Completed
51961,1638,2025-08-16 00:00:00,21.05,Completed
51962,1638,2025-10-04 00:00:00,148.76,Completed
51963,1639,2025-06-29 00:00:00,117.25,Completed
51964,1639,2025-07-08 00:00:00,532.26,Completed
51965,1639,2025-12-26 00:00:00,405.51,Completed
51966,1640,2025-09-30 00:00:00,26.14,Completed
51967,1641,2025-03-21 00:00:00,61.21,Completed
51968,1641,2025-04-02 00:00:00,155.59,Completed
51969,1641,2025-04-22 00:00:00,324.61,Completed
51970,1641,2025-06-19 00:00:00,176.29,Completed
51971,1641,2025-06-24 00:00:00,203.42,Completed
51972,1642,2025-09-08 00:00:00,45.58,Completed
51973,1642,2025-10-13 00:00:00,311.78,Completed
51974,1643,2025-09-17 00:00:00,245.74,Completed
51975,1643,2025-09-27 00:00:00,309.84,Completed
51976,1643,2025-11-16 00:00:00,288.68,Completed
51977,1644,2025-10-17 00:00:00,209.68,Completed
51978,1645,2025-06-25 00:00:00,32.39,Completed
51979,1646,2025-04-28 00:00:00,158.57,Completed
51980,1646,2025-08-19 00:00:00,249.72,Completed
51981,1647,2025-10-27 00:00:00,222.38,Completed
51982,1647,2025-11-27 00:00:00,113.17,Completed
51983,1648,2025-07-11 00:00:00,204.43,Completed
51984,1648,2025-08-14 00:00:00,304.84,Completed
51985,1648,2025-09-04 00:00:00,101.13,Completed
51986,1648,2025-12-25 00:00:00,153.5,Completed
51987,1649,2025-10-23 00:00:00,244.92,Completed
51988,1650,2025-07-08 00:00:00,207.46,Completed
51989,1651,2025-10-02 00:00:00,32.99,Completed
51990,1651,2025-10-20 00:00:00,219.61,Completed
51991,1651,2025-10-31 00:00:00,171.87,Completed
51992,1652,2025-10-07 00:00:00,73.0,Completed
51993,1652,2025-10-30 00:00:00,310.24,Completed
51994,1652,2025-11-11 00:00:00,65.71,Completed
51995,1652,2025-12-10 00:00:00,106.46,Completed
51996,1653,2025-09-10 00:00:00,192.7,Completed
51997,1654,2025-09-04 00:00:00,225.47,Completed
51998,1654,2025-09-14 00:00:00,500.1,Completed
51999,1654,2025-10-03 00:00:00,584.52,Completed
52000,1654,2025-10-18 00:00:00,265.42,Completed
52001,1654,2025-10-22 00:00:00,452.34,Completed
52002,1654,2025-11-11 00:00:00,140.03,Completed
52003,1655,2025-07-04 00:00:00,71.35,Completed
52004,1656,2025-05-10 00:00:00,158.66,Completed
52005,1656,2025-08-02 00:00:00,29.24,Completed
52006,1656,2025-09-08 00:00:00,24.23,Completed
52007,1657,2025-10-24 00:00:00,225.13,Completed
52008,1658,2025-05-25 00:00:00,249.28,Completed
52009,1658,2025-05-31 00:00:00,21.4,Completed
52010,1658,2025-06-16 00:00:00,330.71,Completed
52011,1658,2025-07-29 00:00:00,250.4,Completed
52012,1658,2025-08-07 00:00:00,255.22,Cancelled
52013,1659,2025-03-28 00:00:00,231.86,Completed
52014,1659,2025-05-11 00:00:00,74.34,Completed
52015,1659,2025-05-14 00:00:00,60.3,Completed
52016,1659,2025-06-06 00:00:00,280.95,Completed
52017,1660,2025-04-09 00:00:00,221.18,Completed
52018,1661,2025-10-07 00:00:00,218.48,Completed
52019,1661,2025-10-12 00:00:00,86.89,Completed
52020,1661,2025-11-28 00:00:00,309.3,Completed
52021,1662,2025-03-03 00:00:00,124.03,Completed
52022,1662,2025-03-07 00:00:00,335.21,Completed
52023,1662,2025-04-02 00:00:00,250.9,Completed
52024,1662,2025-06-09 00:00:00,199.5,Completed
52025,1662,2025-09-13 00:00:00,212.61,Completed
52026,1662,2025-10-01 00:00:00,92.25,Cancelled
52027,1662,2025-11-21 00:00:00,18.26,Completed
52028,1662,2025-12-11 00:00:00,223.38,Completed
52029,1663,2025-09-24 00:00:00,70.73,Completed
52030,1663,2025-09-27 00:00:00,329.13,Completed
52031,1663,2025-12-12 00:00:00,184.67,Completed
52032,1664,2025-07-08 00:00:00,39.49,Completed
52033,1664,2025-10-27 00:00:00,127.83,Completed
52034,1665,2025-10-06 00:00:00,240.96,Completed
52035,1666,2025-10-03 00:00:00,57.96,Completed
52036,1666,2025-10-07 00:00:00,178.11,Completed
52037,1667,2025-07-21 00:00:00,169.93,Completed
52038,1667,2025-11-01 00:00:00,198.41,Completed
52039,1667,2025-11-06 00:00:00,162.14,Completed
52040,1667,2025-11-19 00:00:00,314.97,Completed
52041,1668,2025-09-10 00:00:00,181.24,Completed
52042,1669,2025-07-23 00:00:00,174.0,Completed
52043,1669,2025-08-07 00:00:00,345.49,Completed
52044,1669,2025-10-18 00:00:00,146.53,Cancelled
52045,1669,2025-11-11 00:00:00,298.58,Completed
52046,1670,2025-09-23 00:00:00,98.82,Completed
52047,1671,2025-08-13 00:00:00,211.4,Completed
52048,1672,2025-10-02 00:00:00,246.71,Completed
52049,1672,2025-12-24 00:00:00,50.43,Completed
52050,1673,2025-10-07 00:00:00,155.98,Completed
52051,1673,2025-10-18 00:00:00,125.9,Completed
52052,1673,2025-10-24 00:00:00,278.8,Cancelled
52053,1674,2025-10-24 00:00:00,169.71,Completed
52054,1674,2025-11-11 00:00:00,271.04,Cancelled
52055,1674,2025-12-11 00:00:00,186.0,Completed
52056,1674,2025-12-23 00:00:00,317.46,Completed
52057,1674,2025-12-29 00:00:00,88.68,Completed
52058,1675,2025-07-26 00:00:00,88.36,Completed
52059,1675,2025-08-12 00:00:00,203.46,Completed
52060,1675,2025-10-08 00:00:00,123.3,Completed
52061,1675,2025-11-09 00:00:00,72.28,Completed
52062,1675,2025-12-28 00:00:00,119.41,Completed
52063,1676,2025-07-09 00:00:00,239.48,Completed
52064,1677,2025-10-28 00:00:00,204.4,Completed
52065,1677,2025-11-21 00:00:00,77.49,Completed
52066,1677,2025-12-04 00:00:00,313.13,Completed
52067,1678,2025-10-01 00:00:00,25.25,Completed
52068,1678,2025-11-29 00:00:00,90.59,Completed
52069,1679,2025-06-02 00:00:00,65.71,Completed
52070,1679,2025-06-08 00:00:00,258.06,Completed
52071,1679,2025-06-17 00:00:00,319.98,Completed
52072,1680,2025-10-12 00:00:00,142.51,Completed
52073,1680,2025-11-24 00:00:00,486.4,Completed
52074,1680,2025-12-21 00:00:00,375.12,Completed
52075,1680,2025-12-26 00:00:00,474.81,Completed
52076,1681,2025-04-11 00:00:00,62.68,Completed
52077,1681,2025-05-12 00:00:00,31.87,Cancelled
52078,1681,2025-11-01 00:00:00,94.17,Completed
52079,1681,2025-11-30 00:00:00,217.3,Completed
52080,1681,2025-12-11 00:00:00,140.77,Completed
52081,1682,2025-10-11 00:00:00,227.32,Completed
52082,1682,2025-10-28 00:00:00,305.19,Completed
52083,1682,2025-12-07 00:00:00,61.26,Completed
52084,1683,2025-09-27 00:00:00,61.57,Completed
52085,1684,2025-10-18 00:00:00,163.38,Completed
52086,1684,2025-10-26 00:00:00,34.82,Completed
52087,1684,2025-11-01 00:00:00,345.78,Completed
52088,1685,2025-07-22 00:00:00,189.51,Completed
52089,1685,2025-09-11 00:00:00,578.28,Completed
52090,1685,2025-10-14 00:00:00,436.56,Completed
52091,1685,2025-12-02 00:00:00,417.02,Completed
52092,1686,2025-05-26 00:00:00,235.85,Completed
52093,1686,2025-08-03 00:00:00,162.03,Completed
52094,1686,2025-08-21 00:00:00,247.98,Completed
52095,1686,2025-08-27 00:00:00,79.98,Completed
52096,1686,2025-11-18 00:00:00,183.62,Completed
52097,1686,2025-12-09 00:00:00,151.4,Completed
52098,1686,2025-12-29 00:00:00,344.76,Cancelled
52099,1687,2025-07-01 00:00:00,235.35,Completed
52100,1687,2025-07-19 00:00:00,47.14,Completed
52101,1687,2025-08-17 00:00:00,38.8,Completed
52102,1687,2025-08-20 00:00:00,215.4,Completed
52103,1687,2025-09-10 00:00:00,244.74,Completed
52104,1688,2025-03-12 00:00:00,130.68,Completed
52105,1688,2025-05-22 00:00:00,265.94,Completed
52106,1689,2025-05-29 00:00:00,51.85,Completed
52107,1689,2025-06-10 00:00:00,196.31,Completed
52108,1689,2025-06-24 00:00:00,146.28,Completed
52109,1689,2025-07-02 00:00:00,305.99,Completed
52110,1689,2025-10-10 00:00:00,19.69,Completed
52111,1689,2025-10-15 00:00:00,311.41,Completed
52112,1690,2025-07-09 00:00:00,214.32,Completed
52113,1690,2025-10-27 00:00:00,216.93,Completed
52114,1690,2025-11-16 00:00:00,502.09,Completed
52115,1690,2025-12-04 00:00:00,489.4,Completed
52116,1691,2025-10-23 00:00:00,172.61,Completed
52117,1691,2025-11-12 00:00:00,117.57,Completed
52118,1692,2025-09-04 00:00:00,152.7,Completed
52119,1692,2025-10-13 00:00:00,166.96,Completed
52120,1692,2025-10-20 00:00:00,60.12,Completed
52121,1693,2025-04-23 00:00:00,44.9,Completed
52122,1693,2025-05-04 00:00:00,514.37,Completed
52123,1693,2025-05-21 00:00:00,233.28,Completed
52124,1693,2025-05-29 00:00:00,418.12,Completed
52125,1693,2025-09-17 00:00:00,593.16,Completed
52126,1694,2025-10-05 00:00:00,191.48,Completed
52127,1694,2025-11-12 00:00:00,455.61,Completed
52128,1694,2025-12-22 00:00:00,210.3,Completed
52129,1695,2025-04-25 00:00:00,224.66,Completed
52130,1695,2025-08-08 00:00:00,77.53,Completed
52131,1695,2025-08-26 00:00:00,193.1,Completed
52132,1695,2025-09-06 00:00:00,82.77,Completed
52133,1695,2025-11-07 00:00:00,95.7,Completed
52134,1695,2025-11-12 00:00:00,299.19,Completed
52135,1695,2025-12-11 00:00:00,140.24,Completed
52136,1696,2025-07-25 00:00:00,219.3,Completed
52137,1696,2025-10-22 00:00:00,104.97,Completed
52138,1696,2025-11-08 00:00:00,211.59,Completed
52139,1697,2025-03-29 00:00:00,187.39,Completed
52140,1697,2025-07-12 00:00:00,285.36,Completed
52141,1697,2025-08-06 00:00:00,565.6,Completed
52142,1697,2025-09-09 00:00:00,131.79,Completed
52143,1697,2025-09-20 00:00:00,271.63,Completed
52144,1697,2025-10-09 00:00:00,386.34,Completed
52145,1698,2025-10-08 00:00:00,139.31,Completed
52146,1698,2025-11-30 00:00:00,123.24,Completed
52147,1699,2025-09-20 00:00:00,114.34,Completed
52148,1699,2025-09-27 00:00:00,19.54,Completed
52149,1699,2025-12-10 00:00:00,95.27,Completed
52150,1700,2025-04-12 00:00:00,84.78,Completed
52151,1700,2025-04-16 00:00:00,103.7,Completed
52152,1700,2025-05-16 00:00:00,280.53,Completed
52153,1700,2025-05-24 00:00:00,53.98,Completed
52154,1701,2025-06-19 00:00:00,224.38,Completed
52155,1702,2025-07-17 00:00:00,126.88,Completed
52156,1702,2025-07-28 00:00:00,243.02,Completed
52157,1702,2025-07-31 00:00:00,244.9,Completed
52158,1702,2025-08-07 00:00:00,290.35,Completed
52159,1702,2025-11-06 00:00:00,55.28,Completed
52160,1703,2025-07-27 00:00:00,189.23,Completed
52161,1703,2025-08-12 00:00:00,288.24,Completed
52162,1703,2025-09-21 00:00:00,74.03,Completed
52163,1703,2025-12-09 00:00:00,169.32,Completed
52164,1704,2025-10-19 00:00:00,214.93,Completed
52165,1704,2025-10-23 00:00:00,230.34,Completed
52166,1704,2025-11-01 00:00:00,288.32,Completed
52167,1704,2025-11-04 00:00:00,281.87,Completed
52168,1705,2025-02-10 00:00:00,75.08,Completed
52169,1705,2025-02-17 00:00:00,243.46,Completed
52170,1705,2025-03-10 00:00:00,16.14,Completed
52171,1705,2025-03-24 00:00:00,292.18,Completed
52172,1705,2025-06-25 00:00:00,134.63,Completed
52173,1706,2025-05-31 00:00:00,208.08,Completed
52174,1706,2025-06-03 00:00:00,359.57,Completed
52175,1706,2025-10-28 00:00:00,341.92,Cancelled
52176,1706,2025-12-10 00:00:00,193.15,Completed
52177,1707,2025-07-20 00:00:00,51.98,Completed
52178,1708,2025-06-01 00:00:00,76.01,Completed
52179,1708,2025-07-25 00:00:00,148.33,Completed
52180,1709,2025-09-06 00:00:00,136.23,Completed
52181,1710,2025-10-28 00:00:00,69.65,Completed
52182,1711,2025-08-11 00:00:00,103.99,Completed
52183,1712,2025-11-02 00:00:00,64.6,Completed
52184,1712,2025-12-04 00:00:00,177.35,Completed
52185,1712,2025-12-16 00:00:00,140.13,Completed
52186,1713,2025-07-11 00:00:00,229.65,Completed
52187,1714,2025-09-01 00:00:00,168.99,Completed
52188,1714,2025-09-13 00:00:00,314.36,Completed
52189,1714,2025-10-18 00:00:00,111.26,Completed
52190,1714,2025-12-27 00:00:00,292.48,Completed
52191,1715,2025-06-04 00:00:00,200.92,Completed
52192,1716,2025-09-29 00:00:00,120.23,Completed
52193,1717,2025-09-20 00:00:00,243.7,Completed
52194,1717,2025-12-15 00:00:00,168.8,Completed
52195,1718,2025-09-26 00:00:00,112.55,Completed
52196,1718,2025-11-18 00:00:00,292.97,Completed
52197,1719,2025-06-26 00:00:00,110.75,Completed
52198,1720,2025-08-17 00:00:00,53.05,Completed
52199,1720,2025-09-25 00:00:00,343.46,Completed
52200,1720,2025-10-06 00:00:00,242.05,Completed
52201,1720,2025-11-12 00:00:00,45.03,Completed
52202,1721,2025-05-11 00:00:00,174.9,Completed
52203,1721,2025-08-11 00:00:00,193.93,Completed
52204,1721,2025-08-24 00:00:00,82.1,Completed
52205,1721,2025-09-16 00:00:00,63.62,Completed
52206,1722,2025-07-28 00:00:00,245.98,Completed
52207,1722,2025-11-14 00:00:00,417.37,Completed
52208,1723,2025-09-02 00:00:00,82.1,Completed
52209,1724,2025-03-19 00:00:00,186.4,Completed
52210,1724,2025-03-28 00:00:00,150.68,Completed
52211,1724,2025-04-16 00:00:00,222.01,Completed
52212,1724,2025-10-09 00:00:00,234.79,Completed
52213,1724,2025-12-31 00:00:00,315.52,Completed
52214,1725,2025-07-29 00:00:00,219.51,Completed
52215,1726,2025-03-05 00:00:00,144.6,Completed
52216,1726,2025-03-19 00:00:00,17.11,Completed
52217,1726,2025-04-29 00:00:00,202.23,Completed
52218,1726,2025-05-14 00:00:00,203.16,Completed
52219,1726,2025-05-22 00:00:00,39.03,Completed
52220,1727,2025-03-07 00:00:00,64.27,Completed
52221,1727,2025-04-17 00:00:00,292.44,Completed
52222,1727,2025-05-12 00:00:00,36.19,Completed
52223,1727,2025-06-29 00:00:00,30.09,Completed
52224,1727,2025-07-15 00:00:00,282.76,Completed
52225,1727,2025-10-22 00:00:00,138.38,Completed
52226,1727,2025-11-13 00:00:00,39.13,Completed
52227,1727,2025-12-15 00:00:00,129.64,Completed
52228,1728,2025-08-07 00:00:00,153.15,Completed
52229,1728,2025-09-10 00:00:00,122.55,Completed
52230,1728,2025-10-10 00:00:00,76.93,Completed
52231,1728,2025-11-04 00:00:00,60.92,Cancelled
52232,1728,2025-11-17 00:00:00,68.03,Completed
52233,1728,2025-11-20 00:00:00,233.43,Completed
52234,1728,2025-11-26 00:00:00,45.08,Completed
52235,1728,2025-12-11 00:00:00,206.48,Completed
52236,1729,2025-08-16 00:00:00,228.84,Completed
52237,1729,2025-09-14 00:00:00,151.0,Completed
52238,1729,2025-10-16 00:00:00,87.23,Completed
52239,1729,2025-10-25 00:00:00,177.1,Completed
52240,1729,2025-10-30 00:00:00,273.11,Completed
52241,1730,2025-09-23 00:00:00,123.52,Completed
52242,1730,2025-10-17 00:00:00,208.22,Completed
52243,1731,2025-07-04 00:00:00,170.97,Completed
52244,1731,2025-09-09 00:00:00,330.14,Completed
52245,1731,2025-10-22 00:00:00,248.93,Completed
52246,1732,2025-10-13 00:00:00,70.68,Completed
52247,1732,2025-10-29 00:00:00,334.53,Completed
52248,1732,2025-12-10 00:00:00,228.37,Completed
52249,1732,2025-12-20 00:00:00,30.3,Completed
52250,1732,2025-12-27 00:00:00,297.13,Completed
52251,1733,2025-04-20 00:00:00,134.42,Completed
52252,1733,2025-05-21 00:00:00,323.76,Completed
52253,1733,2025-06-15 00:00:00,15.4,Completed
52254,1733,2025-07-07 00:00:00,147.54,Completed
52255,1734,2025-10-17 00:00:00,147.57,Completed
52256,1734,2025-11-06 00:00:00,213.68,Completed
52257,1735,2025-10-16 00:00:00,119.45,Completed
52258,1736,2025-10-30 00:00:00,120.99,Completed
52259,1737,2025-08-03 00:00:00,30.19,Completed
52260,1738,2025-08-10 00:00:00,182.28,Completed
52261,1738,2025-09-13 00:00:00,106.25,Completed
52262,1739,2025-09-20 00:00:00,163.7,Completed
52263,1739,2025-09-25 00:00:00,279.05,Completed
52264,1739,2025-10-27 00:00:00,124.77,Completed
52265,1739,2025-11-15 00:00:00,284.0,Completed
52266,1739,2025-11-22 00:00:00,437.21,Completed
52267,1739,2025-12-14 00:00:00,257.01,Completed
52268,1739,2025-12-28 00:00:00,520.25,Completed
52269,1740,2025-08-28 00:00:00,103.45,Completed
52270,1740,2025-09-09 00:00:00,267.5,Completed
52271,1740,2025-11-23 00:00:00,112.87,Completed
52272,1740,2025-12-04 00:00:00,278.16,Completed
52273,1741,2025-08-15 00:00:00,162.7,Completed
52274,1741,2025-10-05 00:00:00,251.41,Completed
52275,1741,2025-12-15 00:00:00,166.05,Completed
52276,1742,2025-03-29 00:00:00,154.36,Completed
52277,1742,2025-04-11 00:00:00,241.47,Completed
52278,1742,2025-05-21 00:00:00,63.94,Completed
52279,1742,2025-05-25 00:00:00,155.74,Completed
52280,1742,2025-06-29 00:00:00,328.29,Completed
52281,1743,2025-06-20 00:00:00,47.45,Completed
52282,1744,2025-07-18 00:00:00,249.48,Completed
52283,1744,2025-07-25 00:00:00,53.57,Completed
52284,1744,2025-08-19 00:00:00,124.49,Cancelled
52285,1744,2025-11-10 00:00:00,79.56,Completed
52286,1744,2025-12-17 00:00:00,139.13,Completed
52287,1745,2025-07-01 00:00:00,218.31,Completed
52288,1746,2025-10-13 00:00:00,27.29,Completed
52289,1746,2025-12-20 00:00:00,36.47,Completed
52290,1747,2025-11-02 00:00:00,152.48,Completed
52291,1748,2025-10-31 00:00:00,48.99,Completed
52292,1748,2025-12-19 00:00:00,302.59,Completed
52293,1749,2025-03-28 00:00:00,67.82,Completed
52294,1749,2025-07-25 00:00:00,159.13,Completed
52295,1749,2025-09-23 00:00:00,219.18,Completed
52296,1750,2025-07-05 00:00:00,183.81,Completed
52297,1750,2025-07-18 00:00:00,144.94,Completed
52298,1750,2025-07-24 00:00:00,196.58,Completed
52299,1751,2025-09-11 00:00:00,35.81,Completed
52300,1752,2025-04-27 00:00:00,67.86,Completed
52301,1752,2025-05-01 00:00:00,118.86,Completed
52302,1752,2025-05-16 00:00:00,84.65,Completed
52303,1753,2025-09-27 00:00:00,29.21,Completed
52304,1754,2025-03-23 00:00:00,185.7,Completed
52305,1754,2025-05-18 00:00:00,24.39,Completed
52306,1754,2025-06-18 00:00:00,333.1,Completed
52307,1754,2025-07-04 00:00:00,62.19,Completed
52308,1754,2025-09-13 00:00:00,210.16,Completed
52309,1755,2025-07-04 00:00:00,59.42,Completed
52310,1755,2025-08-12 00:00:00,161.78,Completed
52311,1755,2025-08-26 00:00:00,78.09,Completed
52312,1755,2025-08-30 00:00:00,121.71,Completed
52313,1755,2025-09-07 00:00:00,280.11,Completed
52314,1755,2025-09-25 00:00:00,69.27,Cancelled
52315,1755,2025-10-26 00:00:00,156.41,Completed
52316,1756,2025-08-20 00:00:00,65.76,Completed
52317,1756,2025-08-30 00:00:00,348.0,Completed
52318,1756,2025-10-06 00:00:00,60.66,Completed
52319,1756,2025-10-14 00:00:00,347.15,Completed
52320,1756,2025-10-25 00:00:00,91.96,Completed
52321,1756,2025-11-05 00:00:00,171.93,Completed
52322,1756,2025-11-10 00:00:00,239.56,Completed
52323,1756,2025-12-02 00:00:00,327.49,Completed
52324,1757,2025-09-08 00:00:00,123.45,Completed
52325,1757,2025-10-13 00:00:00,287.63,Completed
52326,1757,2025-10-26 00:00:00,73.14,Completed
52327,1757,2025-12-03 00:00:00,41.21,Completed
52328,1758,2025-07-06 00:00:00,190.31,Completed
52329,1758,2025-09-06 00:00:00,24.73,Completed
52330,1758,2025-09-20 00:00:00,280.46,Completed
52331,1758,2025-09-24 00:00:00,168.58,Completed
52332,1759,2025-08-19 00:00:00,45.45,Completed
52333,1759,2025-09-28 00:00:00,32.46,Completed
52334,1759,2025-10-17 00:00:00,309.36,Completed
52335,1759,2025-11-07 00:00:00,236.29,Completed
52336,1759,2025-12-07 00:00:00,336.08,Completed
52337,1760,2025-07-15 00:00:00,169.49,Completed
52338,1760,2025-09-16 00:00:00,223.47,Completed
52339,1760,2025-11-20 00:00:00,76.26,Completed
52340,1760,2025-12-03 00:00:00,229.34,Completed
52341,1760,2025-12-15 00:00:00,162.64,Completed
52342,1761,2025-06-05 00:00:00,166.51,Completed
52343,1761,2025-06-14 00:00:00,28.43,Completed
52344,1762,2025-09-21 00:00:00,111.69,Completed
52345,1762,2025-11-06 00:00:00,257.78,Completed
52346,1762,2025-11-14 00:00:00,98.45,Completed
52347,1762,2025-11-24 00:00:00,330.06,Completed
52348,1763,2025-07-09 00:00:00,54.25,Completed
52349,1764,2025-06-05 00:00:00,51.83,Completed
52350,1764,2025-06-17 00:00:00,245.6,Completed
52351,1765,2025-07-26 00:00:00,206.65,Completed
52352,1765,2025-09-05 00:00:00,316.1,Completed
52353,1765,2025-09-29 00:00:00,291.17,Cancelled
52354,1765,2025-10-14 00:00:00,225.81,Cancelled
52355,1765,2025-10-25 00:00:00,49.7,Completed
52356,1766,2025-06-14 00:00:00,181.25,Completed
52357,1767,2025-08-04 00:00:00,190.42,Completed
52358,1767,2025-08-30 00:00:00,62.61,Completed
52359,1767,2025-09-25 00:00:00,100.27,Completed
52360,1767,2025-10-06 00:00:00,69.79,Completed
52361,1767,2025-10-24 00:00:00,63.35,Completed
52362,1767,2025-11-12 00:00:00,122.37,Completed
52363,1768,2025-10-12 00:00:00,216.25,Completed
52364,1769,2025-10-17 00:00:00,191.51,Completed
52365,1770,2025-04-02 00:00:00,70.53,Completed
52366,1770,2025-04-25 00:00:00,21.2,Completed
52367,1770,2025-05-22 00:00:00,185.37,Completed
52368,1770,2025-06-24 00:00:00,105.77,Completed
52369,1771,2025-10-08 00:00:00,206.0,Completed
52370,1772,2025-07-01 00:00:00,163.12,Completed
52371,1772,2025-07-06 00:00:00,119.93,Completed
52372,1772,2025-09-01 00:00:00,101.22,Completed
52373,1772,2025-10-16 00:00:00,158.09,Completed
52374,1773,2025-08-14 00:00:00,60.99,Completed
52375,1773,2025-09-04 00:00:00,166.54,Completed
52376,1773,2025-10-01 00:00:00,72.12,Completed
52377,1773,2025-12-28 00:00:00,20.87,Completed
52378,1774,2025-10-12 00:00:00,103.59,Completed
52379,1775,2025-10-22 00:00:00,31.25,Completed
52380,1775,2025-10-30 00:00:00,38.9,Completed
52381,1776,2025-10-02 00:00:00,74.13,Completed
52382,1777,2025-04-19 00:00:00,96.06,Completed
52383,1777,2025-05-01 00:00:00,238.91,Completed
52384,1777,2025-07-01 00:00:00,72.74,Completed
52385,1777,2025-08-07 00:00:00,270.92,Completed
52386,1777,2025-08-16 00:00:00,40.46,Completed
52387,1777,2025-09-26 00:00:00,24.07,Completed
52388,1777,2025-11-06 00:00:00,80.17,Completed
52389,1777,2025-12-24 00:00:00,195.33,Completed
52390,1778,2025-04-24 00:00:00,86.34,Completed
52391,1778,2025-06-08 00:00:00,289.34,Completed
52392,1778,2025-06-14 00:00:00,46.61,Completed
52393,1779,2025-02-20 00:00:00,200.97,Completed
52394,1779,2025-03-20 00:00:00,52.74,Completed
52395,1779,2025-04-08 00:00:00,160.87,Completed
52396,1779,2025-04-29 00:00:00,149.49,Completed
52397,1780,2025-07-04 00:00:00,48.4,Completed
52398,1780,2025-07-17 00:00:00,145.47,Completed
52399,1780,2025-12-24 00:00:00,295.45,Completed
52400,1781,2025-08-15 00:00:00,203.79,Completed
52401,1782,2025-04-03 00:00:00,124.5,Completed
52402,1782,2025-06-07 00:00:00,274.94,Completed
52403,1782,2025-09-30 00:00:00,109.39,Completed
52404,1783,2025-11-04 00:00:00,193.51,Completed
52405,1783,2025-12-08 00:00:00,87.93,Completed
52406,1784,2025-08-09 00:00:00,162.37,Completed
52407,1784,2025-10-08 00:00:00,79.76,Completed
52408,1784,2025-10-11 00:00:00,30.23,Completed
52409,1784,2025-10-20 00:00:00,87.68,Completed
52410,1785,2025-10-06 00:00:00,189.87,Completed
52411,1785,2025-10-12 00:00:00,512.69,Completed
52412,1785,2025-11-02 00:00:00,238.84,Completed
52413,1785,2025-12-16 00:00:00,449.15,Completed
52414,1785,2025-12-23 00:00:00,537.59,Completed
52415,1786,2025-10-28 00:00:00,190.94,Completed
52416,1786,2025-11-02 00:00:00,80.9,Completed
52417,1786,2025-11-11 00:00:00,197.23,Completed
